zip,data
13103,0
13107,0
13111,0
13113,0
13115,0
13117,0
13119,0
13121,0
13123,0
13131,0
13135,0
13137,0
13139,0
13141,0
13143,0
13145,0
13147,0
13153,0
13155,0
13157,0
13159,0
13163,0
13165,0
13167,0
13201,0
13205,0
13207,0
13209,0
13211,0
13215,0
13217,0
13219,0
13221,0
13225,0
13235,0
13251,0
13261,0
13301,0
13303,0
13305,0
13309,0
13313,0
13315,0
13317,5
13319,0
13321,0
15001,44
15003,44
15007,29
15009,44
16001,44
16003,29
16017,18
16021,18
16023,29
16025,29
16027,44
16029,29
16033,44
16035,18
16037,44
16039,29
16041,29
16045,44
16049,3
16051,44
16053,44
16055,34
16057,18
16059,29
16061,44
16063,44
17001,6
17003,6
17005,6
17007,6
17009,8
17011,6
17013,6
17015,6
17017,6
17019,6
17021,12
17023,6
17025,6
17027,6
17029,12
17033,6
17035,12
17037,3
17039,7
17041,6
17043,6
17045,6
17047,3
17049,3
17051,12
17053,6
17055,6
17057,6
17059,3
17061,6
17063,3
17065,6
17067,7
17069,6
17071,12
17073,7
17075,12
17077,6
17081,6
17083,7
17085,7
17087,7
17089,6
17093,6
17097,6
17099,8
17101,6
17103,6
17105,6
17107,6
17109,6
17111,6
17113,6
17121,6
17123,6
17125,6
17127,6
17129,6
17177,6
17201,7
18001,94
18003,94
18011,34
18013,119
18015,94
18017,94
18025,94
18031,53
18035,81
18037,81
18039,113
18041,43
18043,131
18045,131
18049,31
18051,41
18053,37
18055,112
18059,81
18063,131
18065,37
18067,81
18069,38
18071,81
18073,43
18077,113
18079,37
18081,112
18083,131
18085,131
18087,50
18091,81
18099,75
18101,94
18103,94
18105,94
18109,94
19001,84
19003,47
19007,110
19009,84
19013,47
19015,47
19017,47
19019,84
19021,110
19023,47
19025,47
19027,47
19029,47
19031,47
19033,47
19035,47
19037,47
19039,47
19041,47
19043,47
19047,154
19049,110
19053,110
19055,110
19057,110
19061,47
19063,47
19065,47
19067,178
19073,47
19075,47
19079,47
19081,47
19083,47
19085,47
19087,47
19089,47
19091,47
19093,47
19095,47
19099,47
19101,47
19103,47
19105,47
19107,47
19109,47
19111,47
19113,47
19115,84
19119,47
19121,47
19123,47
19125,47
19127,47
19129,47
19131,47
19133,47
19135,47
19137,47
19139,47
19141,47
19143,47
19145,47
19147,47
19149,47
19151,47
19153,47
19155,91
19161,47
19171,47
19173,47
19175,47
19177,47
19179,47
19181,47
19183,47
19185,47
19187,47
19191,47
19193,47
19195,47
19197,47
20001,36
20003,36
20005,36
20007,36
20009,36
20011,36
20013,36
20015,36
20017,36
20019,36
20023,36
20027,36
20029,36
20033,36
20035,36
20037,36
20039,36
20041,15
20043,36
20045,36
20047,36
20049,36
20051,36
20053,36
20055,36
20057,36
20059,36
20061,36
20063,36
20065,36
20067,36
20069,16
20071,36
20073,36
20075,36
20077,36
20081,36
20091,36
20097,36
20101,15
