zip,data
20103,1424
20105,1311
20107,1372
20109,1661
20111,1588
20113,1662
20115,1518
20117,1444
20119,1395
20121,1593
20129,1478
20131,1440
20135,1390
20137,1576
20139,1393
20141,1401
20143,1602
20147,1408
20149,1408
20151,1490
20153,1437
20155,1587
20159,1473
20163,1418
20165,1420
20167,1418
20169,1513
20171,1536
20175,1488
20177,1546
20181,1551
20185,1423
20187,1515
20189,1419
20191,1429
20195,1433
20197,1485
20201,1571
20203,1571
20207,1579
21001,1369
21005,1202
21009,1392
21013,1264
21015,1406
21017,1385
21023,1419
21027,1025
21029,1569
21031,1275
21035,1531
21037,1227
21041,1406
21043,1373
21045,1569
21047,1626
21051,1249
21053,1493
21057,1034
21061,1354
21065,1275
21071,1244
21075,1365
21077,1364
21085,1124
21087,905
21093,1205
21105,1700
21111,1416
21113,1542
21117,1318
21123,1232
21131,1273
21133,1308
21139,1191
21153,1277
21155,1519
21157,1476
21161,1758
21163,1317
21201,1283
21203,1283
21205,1254
21207,1303
21209,1271
21211,1279
21213,1277
21215,1296
21217,1283
21219,1111
21221,1018
21223,1305
21225,1247
21227,1258
21229,1311
21231,1258
21233,1280
21235,1310
21237,1138
21239,1174
22003,1438
22009,1439
22015,1437
22025,1463
22027,1443
22031,1439
22033,1509
22035,1493
22037,1442
22039,1566
22041,1441
22043,1444
22067,1628
22079,1431
22081,1442
22095,1428
22101,1571
22103,1577
22107,1577
22109,1577
22119,1442
22121,1430
22125,1561
23001,919
23003,892
23005,865
23009,791
23011,821
23015,575
23021,616
23023,931
23025,609
23027,444
23031,613
24001,364
24003,364
24005,364
24009,364
24011,364
24013,363
24015,363
24017,363
24019,363
24023,364
24025,364
24027,364
24029,364
24031,364
24033,364
24035,363
24037,364
24043,363
24045,364
25003,480
25005,180
25007,507
25009,480
25011,275
25015,390
25019,389
25021,511
25025,390
26003,656
26031,627
26033,595
26035,1434
26037,1602
26039,592
26041,603
26047,1994
26055,819
26059,886
26075,850
26101,282
26103,283
26105,293
26121,283
26133,343
26137,410
26141,303
26143,339
26147,408
26149,583
26151,465
26155,671
26159,668
26161,447
27007,887
27009,858
27011,940
27013,2656
27017,882
27019,859
27021,863
27023,1487
27025,817
27027,817
27031,657
27041,804
27043,1021
27045,1038
27047,889
27049,657
27051,860
27053,817
27055,1332
27099,1039
27101,1037
27103,1574
27105,1035
27107,1433
27109,1025
27111,1021
27113,1021
27115,1021
27117,1021
27127,1580
27155,1020
27157,1022
28001,2249
28007,1597
28009,2324
28017,1832
28019,1838
28021,2320
28023,2603
28025,2698
28027,2803
28031,2457
28033,2357
28035,2748
28037,2371
28039,2596
28041,2777
28043,1532
28053,2441
28055,2452
28071,2507
28073,2338
28075,2498
28077,2379
28079,2450
28081,2707
28083,2701
28089,1811
28091,721
28093,2361
28097,2541
28101,2546
28103,2225
28105,2348
28107,2544
28109,2646
28111,2271
28115,2755
28117,2749
28119,717
28123,2750
28125,2601
28127,2451
28129,2541
28133,1760
28135,1721
28137,2606
28139,1172
28145,2831
28147,2800
28151,2345
28159,2596
28163,2539
29001,68
29003,12
29009,515
29015,968
29021,474
29031,1443
29033,199
29037,509
29039,197
29041,71
29045,309
29047,97
29051,62
29053,199
29055,1656
29059,141
29061,196
29063,192
29065,465
29067,1150
29069,56
29071,192
29073,154
29075,191
29079,311
29081,10
29101,348
29105,160
29107,199
29111,57
29113,149
29115,202
29117,203
29123,155
29125,197
29127,194
29129,197
29133,201
29135,199
29137,158
29143,62
29145,194
29147,309
29151,89
29153,89
29161,54
29163,133
29169,201
29171,199
29175,1031
29177,192
29201,197
29203,310
29205,197
29207,196
29209,197
29211,197
29215,199
29217,199
29219,309
29221,199
29223,308
29225,197
29227,199
29229,310
29510,140
30003,7671
30005,7673
30007,7514
30009,7671
30011,7232
30013,7452
30015,6955
30017,7549
30019,7225
30021,7724
30023,7670
30025,5268
30029,7666
30031,7723
30033,7723
30035,7588
30037,7584
30039,7459
30041,7517
30043,7562
30045,7550
30047,7670
30049,7553
30055,4947
30061,7586
30063,7416
30065,7361
30067,7419
30069,7411
30071,7671
30073,7585
30075,7365
30077,7669
30079,7724
30081,7492
30083,7724
30085,7723
30087,7521
30091,7671
30093,7668
30095,7666
30097,7670
30099,7666
30101,7064
30103,3143
30105,1055
30107,4125
30109,2870
30111,7216
31001,131
31003,239
31005,243
31007,240
31009,13
31011,11
31013,240
31015,324
31017,239
31019,238
31021,15
31023,157
31025,240
31027,15
31029,3736
31031,244
31033,253
31035,5
31037,13
31039,296
31041,272
31045,13
31047,243
31049,8
31051,206
31055,10
31057,242
31059,244
31061,247
31063,239
31065,239
31067,95
31069,242
31071,276
31075,14
31077,131
31079,129
31081,280
31083,10
31085,4686
31087,10
31089,9
31091,239
31093,243
31095,242
31097,3728
31099,243
31107,7718
31119,7679
31131,7084
31139,7412
31141,7491
31145,7726
32003,899
32007,1209
32009,600
32011,662
32013,17
32033,1104
33001,105
33009,2893
33011,2977
33013,2980
33015,2994
33017,2994
33019,3228
35005,561
35006,555
35007,555
35011,190
35013,800
35015,677
35019,358
35021,557
35023,557
35031,577
35033,640
35035,544
35041,563
35043,674
35045,409
35049,709
35051,664
35053,661
35055,569
35057,667
35061,558
36003,24
36005,20
36009,4
36013,28
36015,2
36017,2
36023,45
36025,30
36027,44
36029,27
36031,48
36033,1
36035,25
36037,4
36039,28
36041,23
36043,23
36045,43
36047,23
36049,22
36051,117
36053,64
36057,28
36061,28
36065,26
36067,25
36069,23
36071,23
36075,28
36079,22
36081,22
36083,82
36087,81
36089,79
36091,124
36093,30
36101,28
36103,24
36105,23
36107,28
36109,28
36111,28
36113,24
36115,28
36117,29
36119,28
36121,29
36123,28
37011,1156
37013,1156
37015,1164
37019,878
37023,15
37025,1150
37027,1156
37029,1158
37031,843
37033,676
37035,756
37037,1417
37041,570
37043,752
37047,877
37049,768
37051,747
37055,1146
37057,572
37059,560
37061,390
37063,1417
37065,1156
37067,1158
37069,1163
37071,1246
37073,763
37075,762
37077,762
37079,105
37083,291
37085,1249
37087,845
37089,1156
37091,1245
37095,753
37097,404
37101,389
37111,341
37115,1164
37119,582
37121,755
37127,1416
37129,1289
37131,1418
37133,1418
37135,1156
37137,970
37141,764
37143,1164
37145,287
37149,1416
37151,576
37153,1416
37161,1161
37165,745
37167,1155
37171,753
37175,15
37179,1282
37181,1148
37183,873
37185,15
37187,1158
37189,1165
37191,560
38001,308
38007,304
38011,577
38015,575
38017,577
38019,577
38021,306
38023,605
38025,307
38027,577
38029,577
38037,315
38039,575
38041,221
38045,577
38047,307
38049,577
38053,577
38055,577
38057,579
38059,305
38061,83
38063,93
38067,457
38069,460
38071,576
38075,462
38077,304
38079,304
38083,577
38101,577
38103,577
38105,577
39039,96
39041,97
39043,97
39045,95
39047,96
39051,95
39057,74
39059,135
39061,1
39063,7
39067,3
39069,43
39071,96
39073,136
39077,135
39079,95
39081,42
39083,131
39087,95
39095,96
39097,93
39107,94
39109,94
39111,243
39113,0
39115,5
39117,96
39119,153
39121,2
39145,96
39149,136
39151,206
39153,205
39157,97
39159,92
39161,96
39163,96
39165,2
39167,136
39169,5
39171,96
39173,96
39175,135
40003,702
40007,764
40009,293
40011,443
40013,517
40019,555
40023,492
40025,407
40027,407
40031,450
40033,287
40037,403
40041,406
40045,383
40047,515
40049,529
40051,513
40055,453
40057,780
40059,407
40061,408
40063,400
40065,699
40067,509
40069,410
40071,544
40075,437
40077,457
40107,516
40109,406
40111,58
40115,385
40117,383
40119,56
40121,437
40129,515
40143,233
40145,257
40153,58
41001,1137
41003,480
41005,660
41007,1023
41011,1161
41015,1135
41017,1136
41019,1161
41031,507
41033,615
41035,622
41037,452
41039,453
41041,421
41043,595
41045,384
41049,351
41051,620
41053,617
41055,447
41059,1140
41061,466
41063,618
41065,93
41071,1163
42001,648
42003,508
42021,509
42023,541
42025,208
42027,509
42029,208
42031,510
42033,210
42035,510
42037,210
42039,509
42041,510
42045,210
42047,500
42049,511
42051,509
42053,931
42055,215
42061,509
42063,510
42069,509
42071,215
42079,510
42081,208
42083,210
42085,510
42087,541
42101,20
42103,21
42123,112
42127,83
42129,45
42131,140
42133,117
44001,2430
44003,1053
44005,927
45001,691
45003,804
45005,1699
45011,1681
45013,1240
45015,1238
45025,1340
45033,693
45039,1542
45041,1176
45043,1681
45051,683
45053,701
45055,1681
45061,1238
45063,1245
45065,1603
45067,1680
45069,1621
45071,1620
46011,532
46013,533
46015,532
46017,532
46031,534
46033,536
46035,538
46037,532
46039,532
46041,534
46045,536
46047,534
46049,536
46051,532
46055,533
46057,536
46061,536
46063,528
46065,241
46067,526
46069,537
46071,539
46075,537
46077,535
46085,532
46103,536
46105,534
46107,541
46111,541
46113,542
46115,564
46117,563
46121,536
46123,536
46125,530
46127,638
46129,542
46135,531
47001,540
47003,709
47011,427
47017,404
47019,535
47021,403
47023,225
47025,682
47031,510
47033,507
47035,592
47037,399
47039,506
47041,517
47043,534
47107,381
47111,457
47115,355
47117,406
47119,408
47123,315
47125,318
47129,408
47131,408
47133,407
47135,406
47137,355
47139,373
47141,428
47143,457
47145,317
47147,431
47151,408
47161,380
47163,429
47165,344
47167,330
47175,257
47177,429
48001,1356
48003,1710
48005,1882
48007,1702
48009,2055
48015,2051
48017,2054
48021,2050
48023,1403
48025,2150
48027,1179
48033,2154
48035,1559
48037,2149
48039,1353
48041,1415
48043,1558
48045,1556
48047,1417
48049,963
48051,1580
48059,712
48061,716
48063,1510
48065,1932
48067,2054
48069,2054
48071,2054
48073,2054
48075,2153
48079,969
48081,1560
48083,2054
48085,1700
48089,2051
48091,2051
48093,2051
48095,1933
48097,970
48099,1702
48101,2020
48103,2890
48105,2155
48107,2907
48109,2907
48111,2796
48113,2903
48115,2944
48117,2983
48121,2019
48123,2020
48125,2079
48127,2156
48131,2928
48133,2462
48135,2078
48137,2139
48139,2283
48141,2078
48143,2281
48145,2519
48151,2306
48153,2307
48157,2463
48159,3038
48161,2877
48165,2481
48167,2484
48169,2153
48173,2967
48175,2486
48177,2551
48179,2893
48183,2950
48185,2305
48187,2172
48189,2155
48191,2797
48193,3073
48195,2077
48197,2728
48201,1915
48203,2051
48205,2051
48207,1915
48209,2018
48211,2052
48213,2049
48215,1865
48217,2019
48219,2154
48221,2152
48223,2154
48225,2001
48227,2152
48229,2018
48231,1914
48233,1917
48235,2152
48237,2149
48239,2156
48243,1914
48255,1914
48265,2001
48267,1914
48269,1914
48275,1914
48277,2013
48279,1914
48301,2150
48303,2055
48307,1728
48309,1730
48311,1700
48313,1699
48315,1635
48317,1726
48321,1702
48323,2150
48325,1701
48327,1703
48329,1732
48331,2150
48333,2154
48335,2244
48341,1703
48343,1702
48347,1729
48353,2067
48357,2069
48359,1730
48361,2028
48363,2028
48367,1934
48371,2029
48375,2302
48377,2243
48381,2420
48383,2068
48387,2151
48391,2418
48393,2420
48397,2051
48401,678
48411,1749
48413,332
48415,777
48417,376
48419,596
48421,1391
48423,1470
48427,473
48429,1203
48433,1069
48435,935
48437,1398
48439,1652
48441,331
48445,331
48449,1048
48451,1687
48453,689
48455,1933
48457,527
48461,974
48463,1364
48465,336
48467,331
48469,595
48471,599
48473,1252
48475,468
48501,1254
48503,1353
48505,1336
48507,1624
49001,996
49003,1130
49005,1128
49007,1128
49009,1129
49011,556
49013,1001
49015,888
49017,889
49019,1127
49021,1043
49023,551
49027,1130
49029,735
49031,667
49033,735
49035,1059
49037,889
49039,555
49041,1125
49043,844
49045,554
49047,659
49051,735
49053,1119
49055,1129
49057,848
50001,369
50003,218
50005,99
50007,217
50009,372
50011,147
50013,147
50021,217
50023,217
50025,177
50027,8
51001,60
51003,59
51005,58
51007,59
51009,2
51011,60
51015,59
51019,59
51023,60
51025,59
51027,60
51029,59
51031,59
51033,2
51035,59
51036,59
51037,58
51041,59
51045,59
51047,2
51049,59
51051,59
51053,1
51061,59
51063,59
51101,59
51103,59
51105,59
51109,59
51111,59
51510,282
51520,156
51530,161
51540,282
51550,282
51570,282
51630,104
51640,121
51650,123
53001,2355
53003,3912
53005,3719
53007,3713
53011,2333
53013,2520
53015,1598
53017,3666
53019,2127
53021,3301
53023,2315
53027,3521
53029,3647
53031,2009
53033,3494
53035,3488
53037,3337
53039,3512
53045,3717
53047,3974
53049,1599
53051,3665
53057,2156
53059,3844
53061,1474
53063,1471
53065,2181
53069,3922
53073,2318
53075,3154
54001,180
54003,824
54005,184
54007,303
54009,365
54011,824
54013,300
54015,792
54017,833
54021,829
54023,800
54025,972
54027,301
54101,809
54103,0
54107,845
55001,973
55003,976
55005,1448
55007,144
55009,759
55011,1573
55013,975
55017,893
55019,900
55021,905
55025,1209
55027,369
55029,829
55031,846
55033,845
55037,142
55041,177
55043,838
55045,975
55047,973
55049,510
55051,521
55053,898
55055,1189
55057,1038
55063,260
55065,847
55067,260
55069,482
55071,976
55073,1069
55075,1326
55077,1188
55078,1110
55079,1110
55083,1110
55085,983
55087,895
55089,840
55101,1327
55103,1327
55105,1327
55107,1326
55109,1327
55111,1327
55113,1327
55115,1324
55117,1328
55119,1326
55121,1189
55123,1188
55125,1326
55127,1327
55129,975
55133,1326
56001,181
56003,280
56007,20
56009,181
56011,1128
56013,167
56017,806
56019,168
56021,168
56023,179
56025,179
56027,167
56029,21
56031,166
56033,168
56035,190
56037,178
56039,167
56041,167
56043,51
56045,52
72001,387
72003,0
72005,141
72007,335
72011,242
72013,457
72015,242
72017,324
72019,242
72021,111
72023,334
72025,384
72027,457
72029,1
72031,274
72033,479
72035,480
72037,221
72039,477
72041,309
72043,140
72045,334
72047,333
72051,128
72053,333
72055,1
72057,28
72059,114
72061,474
72063,366
72065,224
72067,306
72069,1
72073,28
72075,140
72079,207
72081,133
72083,333
72085,309
72087,241
72089,242
72099,333
72101,113
72103,242
72105,227
72107,480
72111,331
72113,333
72115,333
72117,333
72119,333
72121,133
72123,113
72125,388
72127,480
72129,225
72131,311
72133,1
72135,496
72137,325
72139,115
72141,448
72143,312
72145,311
72149,310
72153,310
