zip,data
20189,408
20191,412
20195,408
20197,492
20201,406
20203,406
20207,407
21001,1083
21005,929
21009,1094
21013,831
21015,1093
21017,1094
21023,709
21027,734
21029,456
21031,710
21035,363
21037,356
21041,491
21043,455
21045,454
21047,882
21051,830
21053,1046
21057,741
21061,407
21065,710
21071,711
21075,440
21077,439
21085,732
21087,732
21093,709
21105,876
21111,869
21113,372
21117,713
21123,329
21131,831
21133,460
21139,709
21153,711
21155,710
21157,1097
21161,974
21163,463
21201,460
21203,460
21205,576
21207,459
21209,712
21211,585
21213,592
21215,706
21217,587
21219,408
21221,613
21223,461
21225,406
21227,417
21229,460
21231,576
21233,585
21235,460
21237,733
21239,712
22003,408
22009,700
22015,699
22025,689
22027,410
22031,408
22033,408
22035,406
22037,409
22039,700
22041,407
22043,410
22067,410
22079,696
22081,410
22095,409
22101,409
22103,411
22107,411
22109,411
22119,410
22121,693
22125,696
23001,504
23003,403
23005,843
23009,849
23011,724
23015,799
23021,322
23023,945
23025,321
23027,752
23031,329
24001,230
24003,230
24005,230
24009,230
24011,230
24013,230
24015,230
24017,229
24019,228
24023,230
24025,230
24027,230
24029,230
24031,230
24033,230
24035,230
24037,230
24043,230
24045,230
25003,45
25005,63
25007,44
25009,45
25011,214
25015,45
25019,45
25021,45
25025,45
26003,50
26031,134
26033,36
26035,522
26037,522
26039,37
26041,125
26047,584
26055,34
26059,55
26075,70
26101,22
26103,22
26105,112
26121,22
26133,23
26137,22
26141,23
26143,22
26147,22
26149,51
26151,23
26155,142
26159,141
26161,22
27007,855
27009,712
27011,1105
27013,1696
27017,1076
27019,710
27021,675
27023,1583
27025,918
27027,918
27031,653
27041,657
27043,858
27045,893
27047,877
27049,653
27051,712
27053,659
27055,1551
27099,915
27101,917
27103,1381
27105,915
27107,1356
27109,917
27111,917
27113,917
27115,917
27117,917
27127,1381
27155,917
27157,918
28001,1069
28007,637
28009,1172
28017,1229
28019,1203
28021,1828
28023,1748
28025,1328
28027,1414
28031,1418
28033,1846
28035,1418
28037,1317
28039,1665
28041,1667
28043,1003
28053,1257
28055,1257
28071,1665
28073,1793
28075,1354
28077,1143
28079,964
28081,1420
28083,1419
28089,1259
28091,174
28093,1678
28097,1034
28101,1107
28103,642
28105,1081
28107,1327
28109,1236
28111,666
28115,1458
28117,1456
28119,169
28123,1458
28125,1647
28127,1175
28129,1033
28133,617
28135,617
28137,1461
28139,1038
28145,1667
28147,1692
28151,1761
28159,1664
28163,1010
29001,22
29003,7
29009,282
29015,401
29021,340
29031,498
29033,251
29037,296
29039,246
29041,133
29045,340
29047,146
29051,112
29053,253
29055,400
29059,165
29061,249
29063,251
29065,232
29067,295
29069,112
29071,251
29073,254
29075,233
29079,113
29081,5
29101,184
29105,239
29107,253
29111,21
29113,250
29115,249
29117,250
29123,253
29125,245
29127,232
29129,237
29133,246
29135,253
29137,236
29143,112
29145,235
29147,250
29151,213
29153,213
29161,112
29163,147
29169,252
29171,251
29175,412
29177,232
29201,250
29203,251
29205,250
29207,249
29209,250
29211,250
29215,251
29217,251
29219,340
29221,251
29223,339
29225,250
29227,251
29229,340
29510,379
30003,1055
30005,1053
30007,1054
30009,1054
30011,1046
30013,1045
30015,952
30017,1053
30019,1049
30021,1057
30023,1054
30025,734
30029,1055
30031,1056
30033,1055
30035,1055
30037,1051
30039,1049
30041,1054
30043,1054
30045,1054
30047,1054
30049,1054
30055,791
30061,1053
30063,1052
30065,1053
30067,1053
30069,1052
30071,1054
30073,1051
30075,1052
30077,1053
30079,1057
30081,1052
30083,1057
30085,1056
30087,1053
30091,1055
30093,1054
30095,1055
30097,1053
30099,1055
30101,1046
30103,749
30105,519
30107,885
30109,522
30111,874
31001,6
31003,477
31005,476
31007,471
31009,6
31011,6
31013,474
31015,384
31017,476
31019,414
31021,33
31023,412
31025,474
31027,33
31029,683
31031,479
31033,481
31035,7
31037,5
31039,518
31041,511
31045,9
31047,476
31049,4
31051,409
31055,4
31057,470
31059,481
31061,482
31063,470
31065,476
31067,34
31069,474
31071,387
31075,6
31077,6
31079,6
31081,514
31083,4
31085,486
31087,6
31089,34
31091,471
31093,478
31095,477
31097,717
31099,478
31107,1056
31119,1055
31131,874
31139,1055
31141,1054
31145,1056
32003,865
32007,950
32009,591
32011,570
32013,166
32033,575
33001,15
33009,188
33011,191
33013,192
33015,197
33017,198
33019,281
35005,213
35006,213
35007,216
35011,354
35013,165
35015,243
35019,290
35021,212
35023,212
35031,293
35033,133
35035,214
35041,213
35043,219
