zip,data
20105,4119
20107,4138
20109,4192
20111,4154
20113,4191
20115,2948
20117,3371
20119,3667
20121,4155
20129,3557
20131,3369
20135,2915
20137,3883
20139,3559
20141,3214
20143,4173
20147,4259
20149,4259
20151,4426
20153,4357
20155,4047
20159,3560
20163,4445
20165,4338
20167,4445
20169,4067
20171,4451
20175,3726
20177,3739
20181,4048
20185,3039
20187,3628
20189,4446
20191,4400
20195,4443
20197,3557
20201,4481
20203,4481
20207,4294
21001,1834
21005,1676
21009,2123
21013,2791
21015,1997
21017,1955
21023,2584
21027,2463
21029,4193
21031,2663
21035,4069
21037,3509
21041,3527
21043,3527
21045,4192
21047,2333
21051,2766
21053,2445
21057,2553
21061,3467
21065,2664
21071,2808
21075,3639
21077,3639
21085,2123
21087,2438
21093,2748
21105,2120
21111,2685
21113,4192
21117,2796
21123,2985
21131,2666
21133,3216
21139,2771
21153,2806
21155,2855
21157,2919
21161,2075
21163,3232
21201,3035
21203,3036
21205,2792
21207,3208
21209,2816
21211,2790
21213,2792
21215,2852
21217,2850
21219,2892
21221,2620
21223,3097
21225,3050
21227,3466
21229,3453
21231,3035
21233,3035
21235,3470
21237,2635
21239,2746
22003,4471
22009,4338
22015,4338
22025,4065
22027,4605
22031,4469
22033,4445
22035,4357
22037,4478
22039,4282
22041,4610
22043,4610
22067,4522
22079,4319
22081,4478
22095,4434
22101,4480
22103,4480
22107,4480
22109,4480
22119,4478
22121,4380
22125,4277
23001,460
23003,438
23005,936
23009,882
23011,505
23015,835
23021,387
23023,883
23025,383
23027,513
23031,190
24001,768
24003,768
24005,768
24009,768
24011,768
24013,768
24015,767
24017,736
24019,737
24023,768
24025,768
24027,768
24029,768
24031,768
24033,768
24035,768
24037,768
24043,768
24045,768
25003,172
25005,97
25007,97
25009,172
25011,171
25015,98
25019,97
25021,96
25025,97
26003,748
26031,680
26033,316
26035,1386
26037,1306
26039,130
26041,130
26047,2474
26055,17
26059,752
26075,991
26101,6
26103,6
26105,6
26121,5
26133,20
26137,16
26141,30
26143,31
26147,30
26149,17
26151,30
26155,17
26159,17
26161,17
27007,1356
27009,1468
27011,1525
27013,2703
27017,1319
27019,1490
27021,1473
27023,1999
27025,1649
27027,1667
27031,803
27041,1423
27043,1561
27045,1564
27047,1486
27049,803
27051,1513
27053,1390
27055,2002
27099,1564
27101,1570
27103,1966
27105,1570
27107,1933
27109,1674
27111,1674
27113,1674
27115,1674
27117,1674
27127,2029
27155,1570
27157,1674
28001,1797
28007,1279
28009,2027
28017,615
28019,459
28021,1509
28023,2540
28025,2481
28027,2468
28031,2395
28033,1501
28035,2464
28037,2335
28039,2868
28041,2791
28043,506
28053,1518
28055,1518
28071,2593
28073,1431
28075,2456
28077,2010
28079,1339
28081,2485
28083,2485
28089,595
28091,376
28093,2003
28097,1834
28101,1570
28103,1221
28105,1570
28107,1997
28109,2593
28111,1219
28115,2463
28117,2463
28119,110
28123,2464
28125,2469
28127,2555
28129,1803
28133,1018
28135,980
28137,2643
28139,771
28145,2849
28147,2786
28151,1426
28159,2868
28163,1765
29001,18
29003,18
29009,75
29015,433
29021,286
29031,392
29033,282
29037,482
29039,285
29041,19
29045,282
29047,84
29051,11
29053,282
29055,570
29059,16
29061,282
29063,371
29065,371
29067,369
29069,7
29071,371
29073,282
29075,371
29079,8
29081,12
29101,22
29105,312
29107,281
29111,8
29113,279
29115,287
29117,287
29123,286
29125,283
29127,373
29129,401
29133,127
29135,280
29137,309
29143,11
29145,371
29147,282
29151,86
29153,239
29161,5
29163,22
29169,282
29171,282
29175,346
29177,371
29201,282
29203,282
29205,282
29207,282
29209,282
29211,282
29215,282
29217,282
29219,282
29221,282
29223,282
29225,282
29227,282
29229,282
29510,134
30003,5116
30005,5303
30007,5360
30009,5304
30011,5283
30013,5111
30015,4893
30017,5221
30019,5329
30021,5174
30023,5303
30025,4864
30029,5335
30031,5383
30033,5383
30035,5175
30037,5174
30039,5112
30041,5287
30043,5333
30045,5331
30047,5115
30049,5330
30055,2236
30061,5351
30063,5359
30065,5331
30067,5359
30069,5359
30071,5225
30073,5175
30075,5348
30077,5349
30079,5174
30081,5351
30083,5174
30085,5121
30087,5114
30091,5116
30093,5116
30095,5335
30097,5304
30099,5335
30101,4524
30103,3467
30105,480
30107,4861
30109,3610
30111,4776
31001,57
31003,72
31005,73
31007,82
31009,9
31011,27
31013,72
31015,43
31017,73
31019,72
31021,55
31023,57
31025,72
31027,54
31029,784
31031,102
31033,143
31035,17
31037,25
31039,144
31041,152
31045,33
31047,73
31049,7
31051,68
31055,29
31057,67
31059,140
31061,140
31063,84
31065,72
31067,70
31069,72
31071,44
31075,8
31077,57
31079,57
31081,142
31083,25
31085,1858
31087,14
31089,55
31091,67
31093,102
31095,72
31097,299
31099,102
31107,5387
31119,5404
31131,4822
31139,5368
31141,5368
31145,5384
32003,1106
32007,1209
32009,767
32011,765
32013,30
32033,1134
33001,34
33009,2902
33011,2889
33013,2890
33015,2893
33017,2893
33019,2903
35005,864
35006,863
35007,845
35011,29
35013,679
35015,694
35019,182
35021,864
35023,864
35031,734
35033,739
35035,839
35041,692
35043,691
35045,426
35049,739
35051,673
35053,737
35055,657
35057,741
35061,864
36003,29
36005,43
36009,23
36013,34
36015,21
36017,36
36023,13
36025,30
36027,116
36029,34
36031,98
36033,21
36035,36
36037,25
36039,34
36041,35
36043,33
36045,13
36047,32
36049,28
36051,30
36053,121
36057,33
36061,37
36065,36
36067,29
36069,34
36071,34
36075,34
36079,36
36081,37
36083,102
36087,102
36089,102
36091,108
36093,33
36101,33
36103,33
36105,33
36107,33
36109,33
36111,33
36113,33
36115,33
36117,33
36119,33
36121,33
36123,33
37011,334
37013,334
37015,337
37019,64
37023,74
37025,334
37027,333
37029,334
37031,334
37033,7
37035,333
37037,267
37041,283
37043,312
37047,18
37049,333
37051,311
37055,334
37057,331
37059,264
37061,74
37063,267
37065,333
37067,333
37069,334
37071,338
37073,333
37075,331
37077,331
37079,74
37083,331
37085,269
37087,334
37089,334
37091,271
37095,264
37097,4
37101,4
37111,7
37115,335
37119,328
37121,330
37127,268
37129,333
37131,268
37133,268
37135,333
37137,217
37141,333
37143,335
37145,263
37149,268
37151,331
37153,268
37161,269
37165,288
37167,333
37171,333
37175,6
37179,265
37181,315
37183,268
37185,4
37187,334
37189,335
37191,75
38001,6
38007,3
38011,214
38015,214
38017,213
38019,217
38021,6
38023,211
38025,6
38027,213
38029,212
38037,14
38039,198
38041,142
38045,189
38047,6
38049,215
38053,212
38055,212
38057,224
38059,6
38061,13
38063,14
38067,197
38069,188
38071,211
38075,86
38077,7
38079,7
38083,212
38101,212
38103,212
38105,212
39039,177
39041,177
39043,177
39045,177
39047,177
39051,61
39057,4
39059,177
39069,1
39071,177
39073,177
39077,177
39079,62
39081,1
39083,174
39087,177
39095,1
39097,18
39107,4
39109,4
39111,230
39115,17
39117,177
39119,172
39121,1
39145,177
39149,221
39151,221
39153,221
39157,177
39159,58
39161,177
39163,177
39167,177
39171,62
39173,177
39175,174
40003,1628
40007,1562
40009,306
40011,1358
40013,1328
40019,1171
40023,1087
40025,1082
40027,1094
40031,1093
40033,940
40037,1004
40041,1082
40045,1283
40047,1330
40049,1304
40051,964
40055,1113
40057,1539
40059,1094
40061,1005
40063,951
40065,1625
40067,1173
40069,1030
40071,1413
40075,1366
40077,1112
40107,1330
40109,1075
40111,530
40115,642
40117,739
40119,4
40121,739
40129,1075
40143,224
40145,224
40153,30
41001,2106
41003,1400
41005,1983
41007,2106
41011,2086
41015,2086
41017,2086
41019,2087
41031,1422
41033,2400
41035,2401
41037,541
41039,541
41041,301
41043,2068
41045,1719
41049,344
41051,1984
41053,1984
41055,711
41059,2107
41061,1292
41063,2401
41065,17
41071,2108
42001,135
42003,26
42021,135
42023,135
42025,26
42027,26
42029,26
42031,30
42033,28
42035,135
42037,28
42039,30
42041,33
42045,28
42047,23
42049,22
42051,26
42053,132
42055,29
42061,30
42063,26
42069,30
42071,25
42079,26
42081,26
42083,28
42085,26
42087,135
42101,69
42103,70
42123,5
42127,3
42129,2
42131,5
42133,5
44001,1321
44003,1064
44005,515
45001,1999
45003,2031
45005,2431
45011,2409
45013,2380
45015,2380
45025,2369
45033,2048
45039,2417
45041,2154
45043,2411
45051,1985
45053,2259
45055,2409
45061,2379
45063,2378
45065,2430
45067,2410
45069,2389
45071,2401
46011,669
46013,682
46015,682
46017,696
46031,669
46033,671
46035,670
46037,668
46039,671
46041,672
46045,672
46047,669
46049,672
46051,669
46055,668
46057,672
46061,673
46063,670
46065,333
46067,426
46069,674
46071,671
46075,671
46077,671
46085,671
46103,672
46105,580
46107,672
46111,676
46113,671
46115,690
46117,692
46121,671
46123,672
46125,579
46127,586
46129,666
46135,489
47001,1990
47003,2268
47011,1744
47017,962
47019,2322
47021,1401
47023,653
47025,1997
47031,1765
47033,1611
47035,2053
47037,997
47039,1735
47041,1778
47043,1585
47107,1247
47111,1092
47115,1246
47117,741
47119,747
47123,1198
47125,1246
47129,1082
47131,1082
47133,1082
47135,741
47137,1237
47139,748
47141,1094
47143,1080
47145,1244
47147,1113
47151,1082
47161,1247
47163,1093
47165,748
47167,747
47175,1198
47177,757
48001,890
48003,1196
48005,1642
48007,1781
48009,1780
48015,1682
48017,1780
48021,1682
48023,1120
48025,1780
48027,406
48033,1780
48035,1548
48037,1780
48039,890
48041,867
48043,1547
48045,1547
48047,1544
48049,167
48051,1592
48059,99
48061,99
48063,615
48065,1645
48067,1780
48069,1780
48071,1780
48073,1780
48075,1780
48079,228
48081,1548
48083,1780
48085,1780
48089,1682
48091,1729
48093,1729
48095,1646
48097,235
48099,1781
48101,2346
48103,2641
48105,2563
48107,2526
48109,2465
48111,2646
48113,2464
48115,2699
48117,2518
48121,2128
48123,2128
48125,2346
48127,2130
48131,2609
48133,2035
48135,2347
48137,1934
48139,2031
48141,2347
48143,2028
48145,2163
48151,1782
48153,2399
48157,2139
48159,2621
48161,2184
48165,1899
48167,1898
48169,1985
48173,2457
48175,2269
48177,2043
48179,2517
48183,2458
48185,2395
48187,2563
48189,2399
48191,2644
48193,2467
48195,2346
48197,2646
48201,1683
48203,1682
48205,1682
48207,1681
48209,1933
48211,1682
48213,1682
48215,1680
48217,2128
48219,1780
48221,1730
48223,1733
48225,1602
48227,1685
48229,2346
48231,1683
48233,1683
48235,1730
48237,1780
48239,1732
48243,1681
48255,1683
48265,1602
48267,1683
48269,1683
48275,1683
48277,1684
48279,1683
48301,1781
48303,1781
48307,1780
48309,1780
48311,1779
48313,1725
48315,1645
48317,1726
48321,1782
48323,1782
48325,1782
48327,1782
48329,1781
48331,1781
48333,1780
48335,1780
48341,1782
48343,1782
48347,1781
48353,2032
48357,2027
48359,1781
48361,1726
48363,1726
48367,1646
48371,1750
48375,1894
48377,1781
48381,1899
48383,1781
48387,1782
48391,1781
48393,1898
48397,1729
48401,129
48411,1291
48413,114
48415,562
48417,529
48419,117
48421,957
48423,1102
48427,116
48429,1156
48433,929
48435,574
48437,904
48439,1291
48441,114
48445,114
48449,1018
48451,2024
48453,255
48455,1530
48457,672
48461,616
48463,936
48465,114
48467,114
48469,116
48471,118
48473,1209
48475,115
48501,1210
48503,1078
48505,913
48507,1233
49001,788
49003,805
49005,788
49007,797
49009,805
49011,341
49013,963
49015,974
49017,974
49019,796
49021,986
49023,379
49027,816
49029,414
49031,409
49033,397
49035,869
49037,976
49039,496
49041,788
49043,453
49045,385
49047,406
49051,464
49053,777
49055,805
49057,456
50001,195
50003,194
50005,186
50007,195
50009,195
50011,197
50013,197
50021,195
50023,195
50027,6
51001,83
51003,214
51005,134
51007,80
51009,135
51011,161
51015,80
51019,79
51023,161
51025,79
51027,161
51029,135
51031,81
51033,134
51035,214
51036,83
51037,213
51041,211
51045,81
51047,134
51049,213
51051,79
51053,134
51061,80
51063,78
51101,79
51103,79
51105,79
51109,79
51111,79
51510,261
51530,100
51540,254
51550,254
51570,254
51640,253
51650,254
53001,317
53003,896
53005,1025
53007,944
53011,368
53013,748
53015,628
53017,765
53019,349
53021,750
53023,216
53027,834
53029,977
53031,317
53033,765
53035,820
53037,764
53039,484
53045,1026
53047,882
53049,718
53051,945
53057,323
53059,884
53061,718
53063,623
53065,350
53069,1076
53073,216
53075,748
54001,330
54003,657
54005,334
54007,389
54009,403
54011,658
54013,277
54015,673
54017,738
54021,670
54023,750
54025,739
54027,202
54101,600
54103,1
54107,898
55001,745
55003,744
55005,741
55007,77
55009,784
55011,741
55013,740
55017,292
55019,785
55021,736
55025,741
55027,490
55029,450
55031,784
55033,667
55037,77
55041,131
55043,744
55045,739
55047,739
55049,472
55051,136
55053,695
55055,671
55057,785
55063,79
55065,784
55067,153
55069,269
55071,671
55073,740
55075,742
55077,671
55078,740
55079,740
55083,739
55085,668
55087,508
55089,784
55101,742
55103,742
55105,742
55107,742
55109,741
55111,666
55113,742
55115,741
55117,742
55119,742
55121,667
55123,666
55125,746
55127,741
55129,746
55133,742
56001,46
56003,46
56007,120
56009,44
56011,746
56013,2664
56017,394
56019,2747
56021,128
56023,2664
56025,45
56027,2662
56029,1
56031,2797
56033,43
56035,120
56037,46
56039,2664
56041,2747
56043,119
56045,120
72001,559
72003,391
72005,12
72007,567
72011,562
72013,399
72015,562
72017,417
72019,562
72021,8
72023,570
72025,171
72027,11
72031,10
72033,568
72035,567
72037,561
72039,511
72041,420
72043,12
72045,567
72047,567
72051,11
72053,569
72055,3
72057,562
72059,11
72061,419
72063,22
72065,561
72067,11
72073,412
72075,11
72079,561
72081,11
72083,569
72085,399
72087,562
72089,562
72099,569
72101,9
72103,561
72105,562
72107,567
72111,420
72113,569
72115,569
72117,569
72119,569
72121,11
72123,11
72125,559
72127,567
72129,562
72131,400
72133,3
72135,570
72137,420
72139,11
72141,10
72143,400
72145,399
72149,399
72153,399
