zip,data
32732,2
32735,1
32736,3
32751,43
32754,6
32759,1
32763,2
32764,1
32765,15
32771,71
32773,3
32776,1
32780,1
32792,64
32796,22
32801,25
32802,1
32804,3
32805,3
32807,33
32815,1
32817,7
32818,3
32822,4
32832,1
32837,22
32839,4
32901,2
32922,3
32926,7
32931,3
32934,3
32935,6
32940,2
32960,3
32962,2
32976,1
33009,3
33012,24
33013,1
33014,2
33018,6
33021,1
33029,12
33032,1
33033,5
33034,12
33037,1
33054,171
33064,22
33065,1
33067,2
33069,3
33076,1
33125,5
33128,7
33129,2
33139,2
33142,19
33145,22
33147,6
33156,1
33157,16
33165,1
33166,509
33172,133
33174,1
33175,1
33178,431
33181,2
33182,1
33185,1
33187,1
33196,3
33199,9
33258,1
33301,3
33304,1
33310,7
33312,1
33315,133
33325,1
33404,2
33407,70
33414,1
33418,2
33426,2
33431,1
33437,6
33440,1
33441,1
33458,40
33460,2
33462,1
33470,9
33471,1
33478,2
33523,48
33534,3
33541,3
33556,1
33564,1
33566,2
33570,2
33572,1
33578,351
33584,22
33594,1
33597,2
33602,1
33604,1
33610,5
33611,50
33613,53
33615,7
33617,2
33619,72
3370,2
33701,2
33704,2
33708,1
33709,27
33713,1
33760,1
33762,1
33765,1
33801,5
33811,2
33823,1
33852,2
33860,2
33870,3
33876,2
33892,1
33901,11
33905,498
33907,2
33912,5
33955,1
33966,1
33982,2
34104,3
34119,547
34208,1
34221,32
34224,5
34232,1
34233,1
34234,1
34265,1
34267,1
34428,1
34432,1
34433,1
34467,1
34475,52
34610,22
34639,36
34667,135
34683,1
34685,1
34690,2
34691,22
34736,3
34737,1
34749,1
34761,1
34769,2
34772,1
34787,2
34788,2
34946,1
34956,2
34972,73
34981,1
34994,3
34997,6
35022,1
35053,9
35058,32
35080,1
35094,37
35126,3
35180,1
35203,6
35210,1
35217,80
35234,1
35244,2
35401,1
35405,10
35406,1
35449,1
35532,1
35553,43
35603,115
35630,29
35633,2
35801,2
35814,6
35901,1
35906,1
36083,1
36104,2
36117,3
36263,1
36280,1
36301,2
36303,12
36304,1
36460,1
36521,1
36522,2
36526,94
36530,1
36535,4
36571,1
36575,1
36582,4
36602,10
36603,1
36609,4
36613,1
36619,3
36693,1
36750,62
36830,1
37040,2
37066,1
37110,1
37153,1
37185,15
37201,1
37203,2
37303,1
37311,1
37322,1
37329,1
37334,1
37341,3
37347,1
37363,6
37402,4
37406,101
37412,6
37416,1
37421,36
37601,5
37617,1
37641,2
37659,6
37692,1
37705,1
37745,1
37754,15
37771,1
37801,1
37830,1
37879,1
37890,4
37902,6
37914,1
37921,2
37938,4
38002,1
38017,10
38018,5
38103,1
38111,1
38118,28
38301,1
38464,6
38555,1
38556,1
38571,1
38606,1
39024,3
39073,2
39110,2
39201,1
39204,7
39209,2
39212,11
39218,10
3937,1
39479,1
39503,98
39574,1
39842,1
40004,209
40010,2
40026,7
40065,2
40175,1
40218,5
40292,1
40299,1
40351,1
40353,20
40356,1
40371,1
40391,2
40444,2
40475,2
40484,7
40509,1
40510,34
40560,1
40722,1
40744,2
40826,1
40965,47
41005,1
41011,2
41017,1
41020,3
41041,2
41091,1
41164,22
41465,1
41501,2
42101,2
42103,1
42141,1
42206,2
42240,1
42262,1
4230,1
4234,1
42539,4
42602,1
42629,4
42633,1
4270,1
4300,1
43023,1
43056,1
43072,60
43123,448
43204,1
43207,104
43215,1
43224,2
43315,2
43450,120
43480,4
43512,1
43560,103
43615,4
43754,314
43787,1
43952,1
4400,1
44012,20
44035,1
44041,1
44044,1
44056,16
44065,88
44090,318
44094,1
44115,2
44125,1
44139,1
44146,1
44256,3
44278,93
44287,30
44312,2
44333,2
44402,2
44403,1
44413,1
44430,2
44446,1
44460,161
44621,2
44622,1
44633,2
44654,4
44667,229
44837,53
44839,1
44867,27
45005,72
45007,1
45011,28
45040,9
45069,1
45133,1
45177,112
45229,1
45233,3
45241,14
45246,9
45338,4
45365,50
45371,1
45377,59
45380,175
45385,14
45414,1
45424,44
45439,1
45607,3
45612,3
45679,68
45697,1
45801,277
45807,21
45827,1
45833,124
45840,105
45885,55
46026,2
46030,1
46034,1
46060,1
46072,1
46112,2
46120,2
46131,4
46140,2
46203,1
46224,1
46225,22
4628,1
46356,62
46360,1
46368,54
46409,1
46507,115
46514,36
46515,1
46516,19
46544,111
46560,1
46701,39
46702,1
46714,38
46733,1
46773,3
46797,42
47022,2
47240,116
47274,3
47304,6
47715,7
47904,1
47909,85
4791,1
48011,4
48025,1
48026,1
48103,18
48126,4
48127,39
48203,2
48210,1
48212,1
48233,1
48269,1
48315,2
48375,372
48381,1
48386,1
48439,27
48446,290
48601,1
48708,1
48722,12
48738,1
48843,1
48906,199
48911,24
49008,9
49010,54
49036,1
49048,3
49201,183
49203,1
49250,137
49265,1
49267,21
49315,15
49345,37
49348,15
49423,976
49424,38
49426,68
49451,1
49503,2
49548,68
49701,1
50180,1
50214,1
50244,20
50461,4
50516,1
50701,1
50853,1
51023,1
51108,215
51461,1
51501,232
52031,39
52046,26
52803,1
53022,1
53051,63
53072,2
53089,15
