zip,data
13069,1
13071,0
13073,0
13077,0
13081,18
13083,0
13087,0
13089,0
13093,0
13101,0
13103,0
13107,0
13111,1
13113,1
13115,1
13117,19
13119,1
13121,0
13123,0
13131,0
13135,0
13137,1
13139,19
13141,0
13143,19
13145,0
13147,1
13153,1
13155,0
13157,0
13159,0
13163,0
13165,19
13167,0
13201,0
13205,0
13207,0
13209,0
13211,0
13215,0
13217,0
13219,0
13221,0
13225,0
13235,0
13251,0
13261,0
13301,0
13303,0
13305,0
13309,0
13313,0
13315,0
13317,20
13319,0
13321,0
15001,110
15003,110
15007,91
15009,110
16001,110
16003,92
16017,34
16021,34
16023,91
16025,91
16027,110
16029,92
16033,110
16035,34
16037,110
16039,91
16041,91
16045,110
16049,15
16051,110
16053,110
16055,94
16057,34
16059,92
16061,110
16063,110
17001,30
17003,30
17005,10
17007,10
17009,151
17011,30
17013,10
17015,10
17017,10
17019,11
17021,156
17023,10
17025,11
17027,30
17029,156
17033,30
17035,156
17037,161
17039,30
17041,30
17043,30
17045,161
17047,161
17049,161
17051,156
17053,10
17055,11
17057,30
17059,161
17061,10
17063,151
17065,10
17067,30
17069,10
17071,156
17073,30
17075,169
17077,30
17081,10
17083,30
17085,30
17087,30
17089,30
17093,30
17097,29
17099,151
17101,30
17103,30
17105,30
17107,30
17109,30
17111,30
17113,30
17121,30
17123,30
17125,30
17127,30
17129,30
17177,30
17201,0
18001,11
18003,11
18011,30
18013,32
18015,11
18017,11
18025,30
18031,29
18035,11
18037,30
18039,32
18041,29
18043,32
18045,32
18049,29
18051,29
18053,29
18055,11
18059,11
18063,32
18065,29
18067,11
18069,29
18071,11
18073,29
18077,32
18079,29
18081,11
18083,32
18085,32
18087,29
18091,11
18099,30
18101,30
18103,30
18105,30
18109,11
19001,10
19003,30
19007,10
19009,10
19013,30
19015,30
19017,30
19019,10
19021,10
19023,29
19025,29
19027,10
19029,29
19031,29
19033,30
19035,29
19037,30
19039,30
19041,30
19043,30
19047,11
19049,10
19053,10
19055,10
19057,10
19061,30
19063,30
19065,30
19067,32
19073,30
19075,29
19079,29
19081,30
19083,30
19085,30
19087,30
19089,30
19091,30
19093,29
19095,29
19099,29
19101,10
19103,29
19105,29
19107,29
19109,10
19111,10
19113,29
19115,10
19119,29
19121,29
19123,10
19125,10
19127,29
19129,29
19131,29
19133,10
19135,10
19137,10
19139,29
19141,29
19143,29
19145,29
19147,10
19149,10
19151,29
19153,29
19155,10
19161,10
19171,29
19173,29
19175,10
19177,10
19179,29
19181,10
19183,29
19185,10
19187,29
19191,29
19193,29
19195,29
19197,29
20001,0
20003,0
20005,0
20007,0
20009,0
20011,0
20013,0
20015,0
20017,0
20019,0
20023,0
20027,0
20029,0
20033,0
20035,0
20037,0
20039,0
20041,0
20043,0
20045,0
20047,0
20049,0
20051,0
20053,0
20055,0
20057,0
20059,0
20061,0
20063,0
20065,0
20067,0
20069,0
20071,0
20073,0
20075,0
20077,0
20081,0
20091,0
