zip,data
20203,73
20207,73
21001,44
21005,70
21009,40
21013,70
21015,44
21017,44
21023,71
21027,58
21029,58
21031,71
21035,57
21037,54
21041,54
21043,54
21045,58
21047,72
21051,70
21053,249
21057,55
21061,53
21065,71
21071,62
21075,54
21077,54
21085,59
21087,55
21093,56
21105,238
21111,226
21113,57
21117,60
21123,54
21131,71
21133,60
21139,56
21153,54
21155,252
21157,189
21161,234
21163,60
21201,54
21203,54
21205,53
21207,54
21209,54
21211,54
21213,54
21215,54
21217,54
21219,56
21221,56
21223,54
21225,53
21227,54
21229,54
21231,54
21233,54
21235,54
21237,53
21239,54
22003,73
22009,63
22015,61
22025,112
22027,74
22031,73
22033,128
22035,72
22037,73
22039,60
22041,73
22043,74
22067,74
22079,60
22081,73
22095,140
22101,74
22103,74
22107,74
22109,74
22119,73
22121,73
22125,60
23001,956
23003,688
23005,636
23009,592
23011,766
23015,176
23021,954
23023,782
23025,952
23027,159
23031,663
24001,1019
24003,1019
24005,1019
24009,1019
24011,1019
24013,1019
24015,1019
24017,1018
24019,1016
24023,1019
24025,1019
24027,1019
24029,1019
24031,1019
24033,1019
24035,1019
24037,1019
24043,1019
24045,1019
25003,38
25005,38
25007,36
25009,36
25011,37
25015,36
25019,39
25021,36
25025,36
26003,359
26031,356
26033,351
26035,244
26037,244
26039,351
26041,352
26047,243
26055,350
26059,360
26075,359
26101,321
26103,321
26105,321
26121,321
26133,7
26137,4
26141,6
26143,7
26147,4
26149,325
26151,4
26155,328
26159,327
26161,321
27007,1791
27009,2172
27011,1866
27013,2368
27017,1788
27019,2030
27021,1870
27023,2567
27025,2272
27027,2297
27031,490
27041,1761
27043,1987
27045,2208
27047,1794
27049,490
27051,2239
27053,1781
27055,2309
27099,2208
27101,2481
27103,2799
27105,2418
27107,2729
27109,2481
27111,2483
27113,2483
27115,2483
27117,2483
27127,2801
27155,2481
27157,2484
28001,2130
28007,1370
28009,2254
28017,160
28019,89
28021,712
28023,2352
28025,2347
28027,2350
28031,1980
28033,755
28035,2353
28037,1856
28039,2820
28041,2812
28043,111
28053,709
28055,709
28071,2780
28073,585
28075,2350
28077,1218
28079,811
28081,2350
28083,2351
28089,161
28091,157
28093,1213
28097,1889
28101,749
28103,604
28105,882
28107,1889
28109,2778
28111,468
28115,2361
28117,2361
28119,28
28123,2361
28125,2354
28127,2781
28129,1859
28133,485
28135,486
28137,2783
28139,121
28145,2823
28147,2551
28151,589
28159,2820
28163,1520
29001,24
29003,10
29009,44
29015,53
29021,48
29031,41
29033,48
29037,60
29039,40
29041,51
29045,43
29047,56
29051,24
29053,49
29055,70
29059,51
29061,43
29063,45
29065,44
29067,59
29069,14
29071,45
29073,46
29075,43
29079,16
29081,8
29101,28
29105,54
29107,48
29111,20
29113,49
29115,42
29117,46
29123,52
29125,45
29127,42
29129,50
29133,60
29135,48
29137,52
29143,24
29145,52
29147,44
29151,41
29153,46
29161,14
29163,50
29169,48
29171,48
29175,62
29177,41
29201,48
29203,48
29205,48
29207,44
29209,48
29211,48
29215,48
29217,48
29219,44
29221,48
29223,45
29225,48
29227,48
29229,45
29510,50
30003,922
30005,857
30007,867
30009,923
30011,777
30013,729
30015,519
30017,870
30019,782
30021,788
30023,788
30025,798
30029,873
30031,789
30033,788
30035,737
30037,692
30039,870
30041,805
30043,808
30045,872
30047,871
30049,872
30055,312
30061,819
30063,804
30065,785
30067,807
30069,801
30071,873
30073,736
30075,787
30077,789
30079,789
30081,760
30083,740
30085,789
30087,735
30091,922
30093,873
30095,873
30097,873
30099,873
30101,597
30103,491
30105,311
30107,559
30109,390
30111,729
31001,169
31003,205
31005,208
31007,194
31009,143
31011,166
31013,193
31015,150
31017,205
31019,224
31021,205
31023,214
31025,195
31027,206
31029,420
31031,206
31033,210
31035,21
31037,166
31039,189
31041,191
31045,24
31047,207
31049,10
31051,215
31055,156
31057,190
31059,209
31061,209
31063,190
31065,205
31067,206
31069,195
31071,194
31075,143
31077,169
31079,169
31081,191
31083,45
31085,365
31087,24
31089,206
31091,209
31093,209
31095,208
31097,390
31099,209
31107,785
31119,785
31131,668
31139,741
31141,741
31145,788
32003,300
32007,380
32009,290
32011,387
32013,7
32033,175
33001,13
33009,1584
33011,1593
33013,1593
33015,1583
33017,1585
33019,1654
35005,228
35006,261
35007,209
35011,9
35013,174
35015,173
35019,291
35021,218
35023,218
35031,336
35033,330
35035,205
35041,217
35043,198
35045,116
35049,337
35051,198
35053,327
35055,335
35057,335
35061,218
36003,68
36005,19
36013,7
36015,1
36017,15
36023,7
36025,70
36027,16
36029,7
36031,8
36033,1
36035,6
36037,3
36039,7
36041,5
36043,69
36045,7
36047,5
36049,5
36051,69
36053,6
36057,7
36061,7
36065,7
36067,68
36069,6
36071,5
36075,7
36079,19
36081,6
36083,8
36087,8
36089,8
36091,71
36093,70
36101,70
36103,69
36105,6
36107,70
36109,70
36111,70
36113,69
36115,70
36117,7
36119,70
36121,7
36123,70
37011,5
37013,5
37015,26
37019,16
37023,19
37025,27
37027,5
37029,22
37031,9
37033,21
37035,25
37037,7
37041,24
37043,25
37047,16
37049,13
37051,22
37055,21
37057,8
37059,5
37061,22
37063,6
37065,5
37067,5
37069,22
37071,6
37073,12
37075,10
37077,10
37079,19
37083,7
37085,6
37087,6
37089,5
37091,11
37095,7
37097,21
37101,21
37111,5
37115,9
37119,12
37121,5
37127,7
37129,7
37131,7
37133,7
37135,5
37137,26
37141,14
37143,23
37145,6
37149,7
37151,6
37153,7
37161,5
37165,22
37167,6
37171,25
37175,19
37179,12
37181,22
37183,3
37185,18
37187,23
37189,10
37191,22
38001,2
38011,47
38015,46
38017,46
38019,47
38021,1
38023,46
38025,1
38027,47
38029,46
38037,2
38039,46
38041,47
38045,47
38047,1
38049,47
38053,46
38055,46
38057,47
38059,1
38061,11
38063,17
38067,45
38069,47
38071,46
38075,18
38083,46
38101,46
38103,46
38105,46
39039,35
39041,35
39043,35
39045,35
39047,35
39051,2
39059,35
39063,2
39069,5
39071,35
39073,35
39077,35
39079,4
39081,5
39083,33
39087,35
39095,4
39097,4
39107,2
39109,2
39111,32
39113,4
39115,4
39117,35
39119,25
39121,5
39145,35
39149,36
39151,36
39153,34
39157,35
39159,4
39161,35
39163,35
39167,35
39169,4
39171,4
39173,35
39175,35
40003,270
40007,61
40009,230
40011,66
40013,266
40019,267
40023,266
40025,235
40027,235
40031,269
40033,240
40037,237
40041,235
40045,149
40047,232
40049,239
40051,227
40055,270
40057,269
40059,235
40061,273
40063,241
40065,267
40067,267
40069,273
40071,269
40075,69
40077,235
40107,236
40109,232
40111,3
40115,222
40117,230
40119,4
40121,232
40129,232
40143,4
40145,214
40153,3
41001,326
41003,70
41005,260
41007,328
41011,258
41015,257
41017,257
41019,258
41031,70
41033,109
41035,82
41037,152
41039,152
41041,118
41043,134
41045,151
41049,120
41051,145
41053,213
41055,119
41059,327
41061,139
41063,145
41065,118
41071,259
42001,38
42003,38
42021,38
42023,38
42025,38
42027,38
42029,38
42031,38
42033,39
42035,38
42037,39
42039,38
42041,38
42045,39
42047,38
42049,16
42051,38
42053,38
42055,40
42061,38
42063,38
42069,38
42071,55
42079,38
42081,38
42083,39
42085,38
42087,38
42101,7
42103,7
42123,12
42127,10
42129,14
42131,12
42133,12
44001,809
44003,103
44005,97
45001,261
45003,559
45005,441
45011,380
45013,496
45015,380
45025,496
45033,265
45039,450
45041,377
45043,440
45051,261
45053,369
45055,380
45061,495
45063,495
45065,450
45067,380
45069,382
45071,382
46011,43
46013,42
46015,42
46017,42
46031,43
46033,129
46035,118
46037,42
46039,125
46041,116
46045,125
46047,124
46049,125
46051,42
46055,158
46057,124
46061,127
46063,77
46065,93
46067,93
46069,128
46071,118
46075,124
46077,130
46085,44
46103,122
46105,120
46107,160
46111,40
46113,154
46115,160
46117,158
46121,122
46123,123
46125,32
46127,161
46129,158
46135,117
47001,263
47003,559
47011,193
47017,164
47019,202
47021,191
47023,143
47025,260
47031,191
47033,193
47035,265
47037,188
47039,191
47041,263
47043,151
47107,26
47111,235
47115,24
47117,232
47119,235
47123,11
47125,24
47129,235
47131,235
47133,235
47135,232
47137,19
47139,141
47141,25
47143,235
47145,24
47147,143
47151,235
47161,26
47163,25
47165,26
47167,23
47175,11
47177,25
48001,716
48003,744
48005,744
48007,763
48009,763
48015,763
48017,763
48021,763
48023,717
48025,763
48027,332
48033,763
48035,744
48037,763
48039,716
48041,744
48043,744
48045,744
48047,744
48049,294
48051,744
48059,293
48061,293
48063,743
48065,745
48067,763
48069,763
48071,763
48073,763
48075,763
48079,305
48081,744
48083,763
48085,763
48089,763
48091,763
48093,763
48095,745
48097,322
48099,763
48101,574
48103,944
48105,786
48107,786
48109,786
48111,759
48113,922
48115,916
48117,695
48121,494
48123,494
48125,601
48127,784
48131,1012
48133,688
48135,602
48137,1011
48139,1192
48141,602
48143,1192
48145,690
48151,785
48153,888
48157,689
48159,877
48161,690
48165,948
48167,969
48169,1014
48173,695
48175,1072
48177,688
48179,695
48183,574
48185,892
48187,786
48189,1005
48191,879
48193,574
48195,574
48197,759
48201,473
48203,763
48205,763
48207,473
48209,494
48211,763
48213,763
48215,445
48217,467
48219,763
48221,763
48223,763
48225,762
48227,763
48229,574
48231,446
48233,473
48235,763
48237,763
48239,784
48243,446
48255,446
48265,762
48267,446
48269,446
48275,446
48277,446
48279,446
48301,763
48303,763
48307,763
48309,763
48311,763
48313,763
48315,745
48317,763
48321,763
48323,763
48325,763
48327,763
48329,763
48331,763
48333,763
48335,763
48341,763
48343,763
48347,775
48353,1182
48357,1182
48359,763
48361,775
48363,763
48367,745
48371,776
48375,947
48377,764
48381,948
48383,763
48387,763
48391,763
48393,948
48397,763
48401,292
48411,777
48413,1
48415,333
48417,532
48419,290
48421,710
48423,713
48427,290
48429,1131
48433,930
48435,334
48437,709
48439,975
48445,1
48449,930
48451,1180
48453,333
48455,758
48457,557
48461,337
48463,709
48467,1
48469,290
48471,290
48473,950
48475,291
48501,950
48503,908
48505,908
48507,992
49001,1420
49003,1420
49005,1420
49007,1420
49009,1420
49011,573
49013,1528
49015,708
49017,708
49019,1420
49021,710
49023,1325
49027,1419
49029,542
49031,389
49033,626
49035,1508
49037,710
49039,1378
49041,1556
49043,1460
49045,1339
49047,349
49051,556
49053,1498
49055,1419
49057,1460
50001,21
50003,21
50005,22
50007,21
50009,21
50011,21
50013,21
50021,21
50023,21
50025,2
50027,1
51001,172
51003,164
51005,163
51007,165
51009,163
51011,740
51015,165
51019,164
51023,735
51025,164
51027,734
51029,164
51031,164
51033,1
51035,165
51036,171
51037,165
51041,734
51045,164
51049,165
51051,164
51053,1
51061,165
51063,164
51101,164
51103,164
51105,164
51109,164
51111,165
51510,239
51520,1
51530,234
51540,234
51550,234
51570,235
51630,1
51640,232
51650,232
53001,394
53003,351
53005,344
53007,385
53011,394
53013,393
53015,44
53017,351
53019,394
53021,394
53023,393
53027,351
53029,351
53031,394
53033,351
53035,351
53037,394
53039,351
53045,392
53047,351
53049,94
53051,351
53057,391
53059,351
53061,94
53063,44
53065,393
53069,351
53073,394
53075,394
54001,137
54003,7
54005,137
54007,142
54009,143
54011,7
54013,38
54015,43
54017,142
54021,7
54023,142
54025,143
54027,38
54101,1
54107,387
55001,107
55003,107
55005,109
55007,101
55009,6
55011,109
55013,144
55017,109
55019,7
55021,143
55025,108
55027,2
55029,108
55031,7
55033,8
55037,102
55041,49
55043,107
55045,144
55047,143
55049,138
55051,200
55053,143
55055,10
55057,7
55063,101
55065,6
55067,101
55069,102
